E_ED4_10_02, 132138 266266 126128 274274 143146 241247 170186 111000 169171 350354 168170 270300 145145 
E_ED4_10_04, 134142 266266 124130 274274 146146 231235 170186 113119 173189 350350 168172 276278 145145 
E_ED4_10_05, 130134 266266 128130 277277 140146 241247 170184 107115 167167 350350 170170 280284 145149 
E_ED4_10_06, 132136 266266 130130 274277 146146 235243 168172 113115 167173 350354 170172 276280 147147 
E_ED4_10_08, 140160 266266 126128 274277 146146 247255 180186 115115 169175 350350 170172 276284 147147 
E_ED4_13_03, 130132 266266 122128 274277 140146 241257 168180 111111 169169 350354 170170 268274 147147 
E_ED4_17_01, 134144 266266 122128 274277 146146 241241 180194 107109 167181 350350 168168 268274 145147 
E_ED5_06_01, 138144 266266 124124 274277 143146 243255 166180 109113 169175 350350 172000 276280 147147 
E_ED5_07_01, 132144 266266 124132 274277 140143 243251 174174 109115 167167 350350 170170 270276 145145 
E_ED5_09_01, 138144 266266 122128 274277 140155 241255 172178 105113 169169 350350 168176 272284 145147 
E_ED5_10_01, 132142 266266 128130 274277 140146 235241 174188 111111 167169 350350 168172 280280 145147 
E_ED5_10_03, 136142 268268 122130 274274 146149 243253 182190 109111 171181 350354 168170 276298 147147 
E_ED5_10_04, 130138 266266 126126 274277 134140 247255 162182 111111 169171 350354 168172 276282 147147 
E_ED5_10_06, 136138 266266 122124 277277 146146 249255 180184 111111 167169 350350 168170 276292 145147 
E_ED5_11_01, 128134 266266 126130 274274 140146 243243 168172 109109 163173 350354 168172 278292 145147 
E_ED5_12_01, 134138 266266 122130 274274 140149 235269 168178 111111 169171 350350 168174 268270 145151 
E_ED5_13_02, 128150 266266 126130 274277 140146 241243 168176 111115 167169 350350 172172 278280 145145 
E_ED5_13_03, 136144 266266 126128 274277 134146 243259 174178 000000 169169 354354 168174 280294 147147 
E_ED5_14_02, 134136 266266 126128 274277 134146 235241 166180 111113 169169 350350 168172 276276 145147 
E_ED5_15_02, 132132 266266 126132 277277 143146 231251 172174 109113 169185 350350 168172 268282 147147 
E_ED5_15_03, 140144 266266 128130 274277 143152 243253 172182 113113 167169 350350 170176 270280 145147 
E_ED5_25A_01, 132140 266268 122128 274274 119146 241243 172186 115115 167169 350350 174180 278292 145147 
E_ED5_25A_02, 132138 266266 126130 274277 140143 251253 178180 109113 173193 350354 170170 268276 145145 
E_ED5_25A_03, 132134 266266 124126 274274 146146 243255 176178 107113 169195 350350 170000 278280 147147 
E_ED5_25A_04, 134142 266266 116130 274277 119140 241257 160178 113113 169171 350350 170172 272276 147151 
E_ED6_02_02, 138138 266268 124124 274274 119134 239259 170174 113113 169187 350350 168170 268268 145149 
E_ED6_06_02, 128134 266266 126130 277277 140140 241261 172184 111111 169171 350350 170170 270270 145145 
E_ED6_06_03, 136138 266266 124126 274277 146146 229229 178180 109111 169169 350354 170170 280288 147147 
E_ED6_07_02, 128134 266266 124130 274274 146146 255255 178184 109113 167181 350350 168176 270298 147147 
E_ED6_09_04, 128128 266268 128128 274277 134140 251257 164170 111113 167169 350350 170170 276298 145147 
E_ED6_10_01, 138144 266266 126128 274274 134140 235251 178188 111111 175187 350354 170172 276280 147147 
E_ED6_13_03, 140160 266266 128130 274274 134146 239241 164168 109111 167177 350350 172172 268284 145147 
E_ED6_13_07, 132132 266268 128130 274277 119140 241247 184188 113113 167173 350350 170178 268282 145147 
E_ED6_13_12, 134144 266268 122126 274274 140146 235243 176188 111113 173175 350354 172180 270270 145147 
E_ED6_13_13, 130134 266268 126128 274277 146146 231269 166174 105111 167175 350350 170176 276280 147147 
E_ED6_13_17, 132144 266266 124126 274274 140146 241257 174184 105111 167173 350350 174176 276280 147147 
E_ED6_13_24, 134138 266268 122122 274277 134146 231243 166176 105113 169175 350350 168172 272276 147147 
E_ED6_14_01, 136144 266266 126126 274277 143146 243247 170172 111115 165169 350350 172188 276292 145147 
E_ED6_14_02, 134152 266266 124126 274277 140149 239249 174178 111111 167173 350354 170190 270276 145147 
E_ED6_22A_01, 132146 266268 124124 274274 146149 237257 168174 109111 167167 350350 176176 276290 147147 
E_ED6_22A_03, 134134 266268 124128 274277 140146 235247 180182 111000 165171 350354 170174 268276 147147 
E_ED6_22A_04, 132138 266268 124130 274277 119143 235245 168176 111111 167169 350350 172174 270276 145147 
E_ED6_22A_05, 134134 266268 122124 274277 140146 243255 172180 111113 169177 350350 172000 268290 147149 
E_ED6_22A_06, 136150 266266 128128 274274 146152 239257 182182 107109 169171 350350 170176 268272 145147 
E_ED6_22B_02, 134134 266266 128130 274277 146149 241243 172178 109109 167169 350354 168170 276280 147147 
E_ED6_26A_01, 136142 266268 126126 274274 143146 251269 176184 109109 169185 350350 166170 276276 145147 
E_ED6_27A_04, 128138 266268 126126 274274 134143 243271 172178 111115 167169 350350 168172 280280 145147 
E_ED6_27A_05, 132134 266266 122128 274274 143146 231243 178182 111113 167173 350350 176178 276280 145147 
E_ED6_28A_02, 128134 266268 124128 277277 146146 241241 168172 111113 169171 350350 170176 280298 145145 
E_ED6_28A_05, 134136 266266 126126 274277 143152 243267 168178 111111 169177 350350 168174 278280 147149 
E_ED6_28A_07, 132168 266268 122128 274277 140146 235243 172174 111113 169169 350350 168170 268268 147147 
E_ED7_02_01, 130134 266266 126130 274277 140143 241243 176184 111111 187187 000000 166170 276276 145147 
E_ED7_06_02, 136136 266268 124128 274277 137137 235241 178178 111111 167175 350350 168172 278280 145147 
E_ED7_06_03, 128134 266268 124130 274274 146161 243251 162174 109113 169169 350350 168168 276282 145147 
E_ED7_06_05, 134142 266268 126130 274277 140146 243243 170176 107111 175179 350350 172176 276280 145147 
E_ED7_09_01, 132138 266266 124126 274277 140146 253259 172174 111111 169187 000000 170174 276298 145147 
E_ED7_10_01, 138144 266268 124126 274274 146146 243271 166188 115000 169177 350350 172192 268294 147147 
E_ED7_19A_14, 134146 266266 126132 274274 140158 241249 162188 109113 175189 350350 172178 276280 145147 
E_ED7_20A_01, 132140 266268 122126 274277 146152 241257 174182 113113 169171 350350 168174 280280 145147 
E_ED7_20A_04, 132134 266266 122124 274277 137143 243247 170186 109109 167175 350350 170174 268280 145149 
E_ED7_21A_02, 132144 266266 126130 274277 140146 239239 180190 111113 173187 350350 172174 274280 147147 
E_ED7_22B_03, 138138 266266 130130 274274 119143 241255 174184 000000 171187 350350 158182 280296 147147 
E_ED7_24A_02, 134144 266266 124126 274277 137140 243243 174178 113113 171173 350350 168172 268280 145147 
E_ED8_06_02, 138156 266266 128130 277277 131140 235241 178192 107113 171187 350350 176188 268268 145149 
E_ED8_06_03, 140142 266268 124132 274277 134140 231253 166176 111113 167169 350350 172178 268276 147147 
E_ED8_06_04, 140140 266266 122128 274274 140146 241245 166168 109000 169173 350350 168172 278280 145147 
E_ED8_15_01, 134134 266266 124126 274277 146146 243243 168170 111111 171173 350350 168172 288298 145149 
E_ED8_22B_03, 138148 266266 130130 274277 143146 243251 172174 111113 167187 350354 170174 274276 145147 
E_ED8_25A_02, 132134 266266 122124 274274 140140 247259 170178 107111 167171 350354 170188 272278 147147 
E_ED8_25A_03, 132132 266266 124124 274277 143146 241241 170190 107111 167169 350350 176180 276280 145147 
E_ED9_17_01, 132138 266266 122124 274274 143146 239251 176190 113113 171173 350350 170190 278288 147151 
E_ED9_19A_01, 128136 266266 122122 274274 140152 243259 176186 107111 169169 350350 168176 276276 147147 
E_ED9_20A_02, 134138 266266 126128 274277 140146 243247 180182 111111 175179 350354 168170 270276 145147 
E_ED9_20A_06, 134138 266266 124132 274277 140146 243255 170172 109111 171177 350354 168000 278280 147147 
E_ED9_21A_08, 132140 266268 122130 274274 134149 241253 174188 111113 169169 350350 172176 270302 147147 
E_ED9_29_01, 134138 266266 126128 277277 146146 235269 184186 111111 169169 350350 168174 268280 147147 
Pop 
W_W10_05_02, 134138 266266 124128 274277 146149 245249 172194 107111 169179 350350 170174 276288 145147 
W_W10_05_03, 140146 266266 122124 274277 143143 235241 168182 109109 169173 350350 170170 268276 147147 
W_W10_05_05, 134146 266266 128128 274277 134146 243255 182184 111000 167173 350350 170170 268278 147147 
W_W10_10_02, 132134 266268 128132 274274 119146 243255 176178 111111 167181 350354 172172 276280 145145 
W_W10_11_01, 132134 266266 128128 274274 146146 259273 178180 107109 167171 350350 172172 280296 145149 
W_W10_13_01, 134144 266268 122126 274277 143152 251255 166176 109115 169187 350350 168172 268276 147147 
W_W10_15_01, 144144 266266 124132 277277 143146 241249 178184 109113 167169 350350 172172 278280 145147 
W_W10_16_03, 134136 266266 124128 274277 134134 241243 178178 105111 165167 350350 170172 268280 145147 
W_W10_18_01, 134142 266266 122124 277277 143146 241259 174182 109111 167167 350350 172172 276280 147147 
W_W10_18_02, 138142 266268 124128 277277 134146 241241 168170 113113 171175 350350 170170 268276 147147 
W_W10_23A_01, 134138 266266 122124 274277 146146 243247 172176 107111 169171 350350 172174 278284 145147 
W_W10_25_01, 144146 266266 116124 274277 143146 241243 166174 111000 167171 350350 168172 278278 145145 
W_W10_30_02, 134138 266266 116126 274277 143143 241247 174188 107111 169169 350350 168170 274284 147147 
W_W1_05_02, 144144 266266 126128 274274 146152 235251 180186 111111 167175 350350 170176 276294 147147 
W_W1_11_01, 132138 266266 130132 274277 143155 241249 176192 109111 167169 350350 168184 276276 147147 
W_W1_15A_01, 134144 266266 126126 274274 134140 241243 174184 111113 167193 350350 170172 280284 145147 
W_W1_19_01, 132134 266266 128130 277277 137140 241251 180186 109109 177187 350350 168176 278280 145147 
W_W1_29_01, 134142 266266 124126 265274 146155 235241 174178 113113 169171 350350 168174 276280 145147 
W_W1_30_01, 138144 266266 126128 274277 143146 241241 188188 107113 167169 350350 170174 274280 145147 
W_W2_13_01, 136144 266266 126136 274274 143146 243245 176190 107111 169177 350350 170172 268272 147149 
W_W2_13_02, 132146 266266 122132 274274 134140 243259 154174 109000 169169 350350 168168 272276 147147 
W_W2_19_01, 132140 266266 128130 274274 143155 241241 166176 111113 169171 350350 174176 274280 145147 
W_W2_26_02, 138138 266266 132132 274274 146146 235235 174174 111111 167167 350350 172172 276276 145145 
W_W2_28_01, 132132 266266 124124 274274 152152 241241 166166 113113 169169 350350 180180 276276 147147 
W_W2_28_02, 134144 266266 126128 274277 140146 251255 168178 111000 169171 350350 166174 280294 145147 
W_W2_28_03, 140140 266266 130130 277277 146146 263263 182182 107107 171171 350350 170170 280280 145145 
W_W2_33_01, 134152 266266 122124 274274 146182 239241 176176 109111 169171 350354 170172 268268 147147 
W_W3_05_01, 130138 266266 124126 274274 134146 241267 174180 111113 167171 350350 170172 268276 145147 
W_W3_05_04, 132134 266268 124126 274274 140152 241253 170174 109113 169169 350350 176176 268276 147147 
W_W3_05_05, 128144 266266 124128 274277 143143 243243 170180 111111 169181 350354 172178 276280 145147 
W_W3_05_06, 132142 266266 122126 274274 140155 231239 174182 111111 163169 350350 174176 268284 145145 
W_W3_05_08, 130136 266268 124128 274274 140146 241255 170178 109111 167169 350350 172176 276278 145147 
W_W3_09_01, 132138 266266 124130 274274 134146 241241 170184 107111 167167 350350 172172 276286 147151 
W_W3_09_02, 134134 266268 126126 274277 140146 243255 180182 111000 167169 350350 168172 270280 145147 
W_W3_18_07, 134136 266266 126128 274277 143143 241243 176180 111113 171185 350350 168170 276294 145145 
W_W3_22_05, 128138 266266 122130 277277 140146 235247 154168 107000 169187 350354 168176 276280 147147 
W_W3_25_01, 134136 266266 122128 274277 134146 243247 168170 111111 167171 350354 168172 280298 147147 
W_W3_26_01, 134142 266268 124124 274277 143146 233235 166186 113113 167169 350350 172178 270294 145147 
W_W3_35_02, 132144 266266 128132 274274 146146 249255 170182 113113 165169 350350 172174 276280 147147 
W_W3_35_04, 134138 266266 122130 277277 134140 245259 172192 113113 167177 350350 168176 268276 147147 
W_W3_36_01, 132132 266266 128132 274277 146167 255259 174186 111111 167167 350350 172190 276278 145147 
W_W4_11_01, 140144 266268 126130 274274 143146 243257 168192 111111 167167 350350 168174 272276 145147 
W_W4_18A_15, 134142 266268 126130 274277 146146 249269 172176 105111 167171 350354 168172 280280 147147 
W_W4_24_02, 132144 266266 124128 274277 146149 243255 186186 107107 169173 350350 170174 294298 147147 
W_W4_25_02, 130136 266268 124132 274274 134140 235243 170178 000000 169173 350350 168172 272280 145147 
W_W4_26_01, 140142 266266 126128 274274 146149 243243 180192 113113 167169 350350 168170 276280 147147 
W_W4_26_02, 132134 266266 128128 274277 119143 241259 182184 111111 169179 346350 172176 276286 147147 
W_W4_26_03, 132144 266268 128130 274277 134146 249261 170186 107109 169171 350350 170176 276276 145147 
W_W4_30_03, 134146 266266 122128 274274 131140 243253 168182 111113 169173 350350 170170 276284 145147 
W_W4_30_04, 134136 266266 124126 274277 134134 241243 176180 109109 167169 350350 174000 282302 147147 
W_W4_31_01, 138144 266266 128128 274274 140146 241243 180188 111111 165167 350350 168172 276276 147147 
W_W4_32_01, 136150 266268 122124 274277 143155 241257 182184 109111 169169 350350 172176 276280 147147 
W_W4_36_02, 128134 266268 124124 274277 143146 239241 180180 113113 169171 350350 176176 274276 145147 
W_W4_36_07, 138140 266266 124124 274277 113170 235249 174180 111111 167167 350354 170174 276282 145147 
W_W4_40_02, 132132 266266 126128 274274 146155 241243 170180 111111 167187 350350 170170 276278 145147 
W_W4_40_03, 132140 266266 124126 274277 143146 241259 174182 111111 177187 350350 170172 278284 145149 
W_W5_09_01, 128138 266268 122124 274274 146146 241247 170186 109109 169173 350350 172176 280292 145147 
W_W5_12_02, 132134 266266 124132 274274 146146 243247 174174 113113 167177 350350 178214 268280 145147 
W_W5_13_01, 134140 266266 122126 274277 143158 251255 176190 105109 169169 350350 172176 276280 147147 
W_W5_13_02, 136144 266268 126130 274277 146146 235241 176188 111111 169171 350350 172174 280280 147147 
W_W5_18_02, 132134 266266 126132 274277 140146 235241 168182 109111 163169 350350 166174 268280 147147 
W_W5_23A_01, 132142 266266 130130 277277 146146 249255 168178 111113 167173 350350 170174 274280 147147 
W_W5_26_01, 132140 266266 124128 274277 140146 235243 176178 109113 171173 350350 170174 268280 145147 
W_W5_29_01, 132134 266268 126126 277277 146155 243255 170174 111113 167167 350350 170172 278294 147147 
W_W5_29_03, 132134 266266 126130 274277 140146 241241 162182 111111 169177 350350 168170 280302 145147 
W_W5_40_01, 134134 266266 124126 274274 146146 241261 168180 109111 169169 350350 170172 276280 145145 
W_W6_05_01, 138144 266266 130132 274277 146146 241243 174174 111111 167167 350350 168172 280286 147147 
W_W6_08_02, 132142 266266 124128 277277 146146 235235 174174 109111 169169 350350 168178 278280 145147 
W_W6_11_01, 134138 266266 130130 274277 140146 239245 168178 111111 167173 350354 168170 268282 145147 
W_W6_11_02, 132160 266266 122128 274277 119146 235255 172178 111113 171179 350350 172182 274276 145147 
W_W6_11_03, 128132 266266 122124 274277 140140 255257 170178 111111 167169 350350 172176 276276 147147 
W_W6_13_03, 136152 266268 122124 274277 143146 243247 174176 107111 169175 350350 172174 276276 147147 
W_W6_13_04, 134140 266268 124124 274277 134140 241243 178186 107111 167169 350354 172192 280294 147147 
W_W6_17_02, 136136 266266 124130 274274 140146 231251 180182 111111 165167 350350 174192 272280 145147 
W_W6_18_02, 132140 266266 126130 274277 125140 235241 176178 109109 167171 350354 172174 278280 145145 
W_W6_18_03, 140144 266266 124128 274274 146149 235255 182182 111113 167171 350350 170172 268276 147147 
W_W6_18_05, 132136 266268 122124 274274 146146 243257 176182 111113 169179 350350 168174 276278 145147 
W_W6_22A_01, 134136 266268 122126 274274 143149 251253 166178 111111 167169 342350 174176 278280 145147 
W_W6_24_01, 144144 266266 126128 274277 134146 243243 176180 109113 169187 350350 170170 276280 145145 
W_W6_36_07, 140142 266266 124126 274277 146155 243257 172178 111000 175175 350354 170174 276276 145145 
W_W6_40_02, 132134 266266 126128 274274 143161 241255 168184 109117 171171 350350 172172 268280 147149 
W_W7_02_01, 134136 266266 124126 274274 146146 243243 172186 111111 171173 350350 174176 268276 147147 
W_W7_02_02, 132146 266268 124128 274277 152158 243251 166184 111113 175187 350350 170172 276276 147147 
W_W7_02_03, 138142 266266 126132 274274 146158 241253 168186 109113 167169 350354 172178 278280 147149 
W_W7_02_04, 132142 266266 122126 274274 134146 241253 170178 109111 167173 350354 168168 276276 147147 
W_W7_02_05, 132138 266268 126128 274274 137146 000000 164168 113113 171175 350354 172172 268270 147147 
W_W7_08_01, 142144 266266 124128 274274 137143 241241 170176 109109 167169 350350 170000 270276 147147 
W_W7_09_01, 132134 266266 128130 274274 113143 241255 176182 107111 169169 350354 168170 276278 145147 
W_W7_16_03, 134134 266266 126128 274274 146161 241243 182188 111111 167185 350354 170172 280280 145147 
W_W7_16_04, 134142 266268 126132 274277 137140 247257 180182 111111 189189 350350 174214 268280 147147 
W_W7_18_03, 132134 266268 124126 274274 143146 235239 174184 105113 167171 350350 172176 280302 147147 
W_W7_18_06, 132132 266266 122124 274274 125146 243251 174178 109000 167167 350350 170178 268272 147147 
W_W7_24_04, 134134 266266 126126 274277 140146 247247 184192 109113 171171 350350 170172 282290 145147 
W_W7_25_02, 132144 266266 124124 274277 146149 241257 170188 111113 169185 350350 170172 268276 145147 
W_W7_35_01, 138138 266266 126128 274274 140140 241253 172182 105111 169177 350350 174176 276296 145147 
W_W8_01_01, 138142 266268 128130 277277 140146 235243 180180 113113 169177 350350 168168 280290 145147 
W_W8_09_01, 132144 266268 124126 277277 119134 243245 170172 109000 167169 346350 170176 276280 147147 
W_W8_10_01, 132142 266266 126128 274277 134176 241243 180182 111113 169175 350354 170172 268294 147147 
W_W8_10_02, 132138 266268 124128 274274 119152 241255 178180 111111 169179 350350 168176 276276 145147 
W_W8_12_01, 132140 266268 128132 274274 140143 241259 176180 111111 169175 350350 172180 276276 147147 
W_W8_17_02, 132142 266268 124124 277277 146146 247247 176182 109109 173179 350350 170170 276280 145147 
W_W8_18_02, 128134 266268 122124 274274 143155 243259 172174 115000 169177 350362 168168 276280 145145 
W_W8_18_03, 134144 266266 128136 274277 140140 243257 172176 000000 173173 350350 170172 276280 145147 
W_W8_18_05, 132140 266266 122122 274277 140158 235241 180184 111111 165167 350350 176176 278290 147147 
W_W8_18_06, 134134 266268 126130 274277 146146 257259 172176 111111 173173 350350 170176 274280 147147 
W_W8_18_07, 132132 266268 126130 274277 134146 235251 172190 109109 177177 350350 168170 276276 147147 
W_W8_18_09, 134138 266266 124130 277277 140149 247249 162184 111117 167167 350350 176176 268276 147147 
W_W8_18_10, 134134 266268 126130 274277 134140 241259 168178 105109 171173 350350 172174 280280 145147 
W_W8_24_04, 132134 266266 126126 274277 134149 241243 180192 111111 167181 350350 168170 270274 145145 
W_W8_25_01, 132134 266268 126128 277277 143155 243247 170182 109111 167169 350350 172176 280294 145147 
W_W9_10_01, 134138 266266 126132 274274 137140 247251 172176 115115 167175 350350 180214 270280 147147 
W_W9_10_02, 132140 266266 126130 274274 134146 247249 172174 109113 171171 350350 170172 276276 147149 
W_W9_10_03, 134138 266266 126132 274274 149155 241241 170196 111113 167167 350350 170172 276276 147147 
W_W9_11_01, 128134 266268 124124 274274 146155 243249 176186 113113 167177 350350 158180 276282 145147 
W_W9_11_02, 144146 266266 124132 274274 134146 229241 168188 109111 171187 350350 178178 270288 145147 
W_W9_12_02, 134140 266268 124132 277277 137140 251251 174184 105115 169169 350350 170178 276276 145147 
W_W9_17_01, 132138 266266 124128 274277 140146 241251 172178 111115 167167 350350 168176 286288 145147 
W_W9_17_03, 134140 266268 122128 274274 134140 241259 170178 111115 167177 350350 170170 276284 145147 
W_W9_18_02, 134134 266266 124124 274274 146149 235247 182190 109109 169173 350350 166172 276280 147147 
W_W9_18_05, 134134 266266 128132 274274 125143 241251 178184 111113 167167 350354 168178 272278 147147 
W_W9_18_06, 142142 266266 126126 274274 143149 249257 180192 109111 169175 350350 172172 276294 145145 
W_W9_19_01, 138140 266268 124132 274274 140152 243257 168180 111111 171173 350350 180180 276280 145145 
W_W9_20_01, 132142 266268 128128 274274 143146 235247 176182 113115 169169 350354 176176 268280 147147 
W_W9_20_02, 132136 266266 122126 277277 134146 241255 180184 111000 167171 350354 170172 276280 147147 
W_W9_21_01, 132134 266266 126130 274274 137140 235257 168170 111111 171171 350350 168174 276276 145145 
W_W9_21_02, 132134 266266 126126 274274 143146 249255 176186 111111 169171 350350 172176 278280 145147 
W_W9_22A_02, 136144 266268 122124 274274 143146 241251 168180 111111 177187 350354 168170 276276 147147 
W_W9_22A_03, 132134 266266 126128 274277 134146 241251 174180 109109 169177 350354 170170 268278 147147 
W_W9_23A_01, 128138 266266 126130 274274 140146 243243 166174 113113 171171 350350 172176 268270 147147 
W_W9_23A_03, 132134 266266 124130 274274 146155 235255 170174 111113 167173 350350 170172 278280 145147 
W_W9_23A_05, 132134 266266 124128 274274 134146 235253 170182 111113 169171 350350 172178 276302 145147 
W_W9_25_03, 134138 266268 128130 274274 143146 251269 174182 111111 167193 350350 172176 288300 147147 
W_W9_30_01, 134142 266266 124126 274274 146158 241241 174190 111113 171193 350350 166176 268282 145147 
Pop 
S_SD10_08_01, 144144 266266 126126 274274 140146 255255 176178 113113 167171 350350 172182 278302 147147 
S_SD10_09_01, 132142 266266 124124 274274 140155 243251 154174 111111 169171 350350 170176 276280 145145 
S_SD10_09_02, 132134 266268 122130 274274 134146 243247 162172 107115 169171 350354 170174 268280 145147 
S_SD10_18A_01, 134142 266268 128128 274274 146149 241269 170172 109111 171173 350350 168172 278296 145147 
S_SD10_24_02, 134140 266266 126130 274274 134146 241245 184186 107111 165169 350350 170170 274276 147149 
S_SD10_39_02, 132138 266266 128130 277277 134140 235239 180182 111113 167169 350350 170170 272280 145147 
S_SD10_40_01, 134136 266266 126128 274274 146164 243247 172182 113115 167181 350354 168170 268282 145147 
S_SD10_40_02, 134134 266266 128130 274274 140146 255255 168174 111113 173173 350350 170170 276276 147147 
S_SD2_01_01, 144144 266266 124130 274274 134146 241255 168174 111111 167175 350350 176000 274282 145147 
S_SD2_13_01, 134134 266266 124124 274274 146146 241241 178178 109109 171171 350350 198198 280280 147147 
S_SD2_31_01, 132160 266266 124130 277277 146149 239243 174180 111113 187197 350350 170172 274276 147149 
S_SD2_39_02, 144144 268268 132132 277277 146146 263263 176176 111111 167167 350350 170170 298298 145145 
S_SD2_40_01, 132144 266266 126126 274277 146161 241253 174180 109113 163191 350350 170170 276280 145145 
S_SD2_40_04, 134136 266266 126130 274274 137143 243255 168168 111111 171175 354354 168172 276276 145145 
S_SD2_40_08, 138142 266266 122130 274277 140146 243257 176182 111111 173185 350354 172174 270278 145147 
S_SD3_04_01, 134150 266268 126128 274274 134146 241255 160184 107109 169173 350350 170176 276292 145147 
S_SD3_26_01, 130148 266266 122128 274277 146152 247255 172176 111113 167177 350350 170170 268280 147147 
S_SD3_26_04, 142160 266266 124126 274274 146161 241243 168188 111111 169169 350350 174000 268280 147147 
S_SD3_26_05, 132136 266266 124130 274277 140146 235243 176184 103111 171175 350350 172176 276280 147147 
S_SD3_26_06, 138140 266266 126128 274277 125146 243247 168190 111111 169177 350350 166172 276296 147147 
S_SD3_30_01, 132136 266268 124126 274277 140140 243259 184192 111113 165177 350350 170178 268276 147147 
S_SD3_30_02, 136138 266266 116122 274277 140146 243273 178190 115115 171179 350350 168176 290292 147149 
S_SD3_36_02, 134144 266266 122128 274277 137140 243245 178180 109115 169169 350350 168170 276280 145147 
S_SD3_36_03, 136150 266268 130130 274274 134140 247249 176178 111111 169171 350350 182182 276278 145147 
S_SD3_39_01, 134136 266268 126130 274274 146149 247249 172174 000000 169171 350350 172178 280284 147147 
S_SD3_39_02, 132140 266266 122128 274274 146146 247269 176178 109111 167167 350350 176190 288294 145147 
S_SD3_39_05, 134142 266266 126126 274277 146146 243257 174192 111113 165169 350350 172172 280290 145147 
S_SD3_39_19, 142144 266268 126130 274277 140146 243247 162172 000000 169169 350350 168170 276280 145145 
S_SD3_39_34, 134134 266266 116130 274274 158167 243255 178182 113113 169169 350350 170176 268280 147147 
S_SD3_39_37, 128138 266266 124130 274274 119155 241241 166176 109109 169173 350350 172182 280280 109147 
S_SD3_40_02, 134136 268268 128130 274274 140146 241269 172190 109111 169171 350350 170172 270284 145145 
S_SD3_40_04, 132140 266266 124130 274274 143146 247255 164174 107111 165173 350354 170172 274298 145145 
S_SD3_40_12, 132142 266266 122124 274274 146161 241241 176180 109115 163173 350350 176190 276278 147147 
S_SD4_25_01, 132140 268268 122122 274277 134146 243247 174180 111113 167167 350350 174180 274280 147147 
S_SD4_25_03, 132142 266266 126132 274274 146146 239247 182182 111115 167171 350354 168178 278284 145147 
S_SD4_26_01, 144146 266268 126130 274274 134149 243251 176180 111113 171175 350354 172172 280280 145147 
S_SD4_27_01, 132138 266266 126130 274277 137137 241251 174184 111115 169169 350350 170174 272278 145145 
S_SD4_27_02, 136140 266266 124126 274274 146146 243243 182182 105113 167177 350350 170170 280280 145149 
S_SD4_27_03, 132138 266266 122130 274277 137146 235255 172180 113113 181181 350350 168170 274280 145147 
S_SD4_27_04, 138144 266266 128132 274274 134146 241243 184184 109113 167169 350350 168188 268282 145147 
S_SD4_27_05, 138138 266266 122130 274277 140146 241251 166180 107113 175187 350350 170170 268280 145149 
S_SD4_40_05, 128148 266266 124128 274277 143146 241247 168178 111111 169173 350350 172176 276280 145147 
S_SD5_19_01, 134138 266268 126132 274274 146146 243243 172188 111111 169171 350350 174214 268276 147147 
S_SD6_06_01, 138144 266266 128128 277277 146149 247259 176180 107117 169179 350350 170176 278278 145147 
S_SD6_15_01, 132134 266268 122126 274274 140146 247271 180182 111113 169171 350350 170172 280282 145147 
S_SD6_24_04, 132140 266266 124126 274274 137152 239251 180192 111111 163169 350350 168172 280280 145147 
S_SD6_26_01, 136144 266266 124130 274274 146146 247247 170182 113115 173175 350350 170172 278278 145147 
